0.01247697,0.01247697,0.01247697,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.005,0.005,0.005,,1.24310372132e-28
0.01247697,0.01247697,0.020394,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,2.75617737147e-27
0.01247697,0.01247697,0.047124,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,8.83757878741e-27
0.01247697,0.01247697,0.06237,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,1.68864924262e-26
0.01247697,0.01247697,0.026928,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,2.03615789496e-26
0.01247697,0.01247697,0.009108,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,2.15369758619e-26
0.01247697,0.01247697,0.012474,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,2.31467585896e-26
0.01247697,0.01247697,0.01338073,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.005,0.005,0.005,,2.32800732907e-26
0.01247697,0.01247697,0.049028,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,2.96071878952e-26
0.01247697,0.01247697,0.06489,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,3.79813101658e-26
0.01247697,0.01247697,0.028016,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,4.15968042255e-26
0.01247697,0.01247697,0.009476,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,4.28196919221e-26
0.01247697,0.01247697,0.012978,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,4.44945163763e-26
0.01247697,0.01247697,0.06208468,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.005,0.005,0.005,,4.51130775874e-26
0.01247697,0.01247697,0.14994,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,6.44629911836e-26
0.01247697,0.01247697,0.064736,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,7.28172395934e-26
0.01247697,0.01247697,0.021896,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,7.56429412614e-26
0.01247697,0.01247697,0.029988,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,7.95129239806e-26
0.01247697,0.01247697,0.10569825,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.005,0.005,0.005,,8.05660152994e-26
0.01247697,0.01247697,0.08568,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,9.16231087829e-26
0.01247697,0.01247697,0.02898,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,9.53630080494e-26
0.01247697,0.01247697,0.03969,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,1.00485044001e-25
0.01247697,0.01247697,0.02202112,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.005,0.005,0.005,,1.00704444515e-25
0.01247697,0.01247697,0.012512,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,1.02319131182e-25
0.01247697,0.01247697,0.017136,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,1.04530549879e-25
0.01247697,0.01247697,0.00343252,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.005,0.005,0.005,,1.04564748714e-25
0.01247697,0.01247697,0.005796,0.02,0.02,0.02,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,1.05312728567e-25
0.01247697,0.01247697,0.00573993,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.005,0.005,0.005,,1.05369916557e-25
0.01247697,0.020394,0.01247697,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.02,0.02,0.02,0.005,0.005,0.005,,1.08001783556e-25
0.01247697,0.020394,0.020394,0.02,0.02,0.02,0.0469696969697,0.0469696969697,0.0469696969697,0.0469696969697,0.0469696969697,0.0469696969697,0.005,0.005,0.005,,1.63722989948e-25
